CreditSum;age;OrgStanding_N;kolichestvo_detej_mladshe_18;ConfirmedMonthlyIncome (Target)
-0.51239;-0.27614;-0.34089;-0.74595;0.21490
0.79639;-0.00158;-0.23081;0.45925;0.69627
2.38762;-0.18462;0.97010;0.45925;0.16463
2.03756;-0.27614;0.82999;1.66445;0.42621
-1.19613;-1.19134;-0.57107;-0.74595;-0.21130
1.21538;-1.09982;-0.46098;-0.74595;-0.14137
0.67814;-0.55070;-0.50101;-0.74595;-0.41338
0.56504;-0.73374;-0.78123;0.45925;1.65707
-0.33477;-1.00830;-0.32088;-0.74595;-0.16643
-1.13474;1.27971;-0.59108;-0.74595;-0.72063
-1.19613;-0.18462;0.85001;0.45925;0.19574
0.31945;0.91363;2.65137;-0.74595;-0.74400
-1.10242;-0.18462;1.09019;1.66445;-0.72987
2.92278;-1.19134;-0.47099;-0.74595;0.05253
-1.19613;-0.00158;-0.86129;0.45925;-0.75046
-0.97316;-1.00830;0.12946;-0.74595;0.12511
-0.65001;0.36450;0.91005;0.45925;-0.32919
-1.13474;-0.09310;-0.63111;-0.74595;0.38688
0.65229;-0.09310;1.81073;1.66445;-0.12860
-1.13474;-0.73374;-0.23081;1.66445;0.35066
-1.19613;-0.27614;0.70990;-0.74595;-0.13598
0.19019;-1.55742;-0.90132;-0.74595;-0.38427
-0.09839;-1.28286;-0.80124;0.45925;-0.72673
3.22781;-1.00830;-0.47099;-0.74595;1.73467
-0.00456;0.18146;-0.24082;0.45925;1.30804
-0.81158;1.18819;-0.49101;0.45925;0.08130
1.00453;-0.64222;0.24955;-0.74595;-0.24141
-1.19613;1.00515;0.12946;-0.74595;-1.00118
-0.15236;-1.09982;-0.30086;-0.74595;-0.37572
0.03430;1.64579;-0.47099;-0.74595;-1.08829
1.12732;1.64579;-0.47099;-0.74595;-0.24558
0.96898;-0.82526;-0.79123;0.45925;2.30864
-0.97316;-1.55742;-0.76121;-0.74595;-0.38388
3.55330;-0.00158;-0.80124;-0.74595;2.13320
-0.85478;-1.19134;-0.21080;0.45925;-0.79425
0.96575;-1.46590;-0.80124;-0.74595;-0.22788
1.31475;1.18819;2.89155;-0.74595;-0.47761
-0.22216;0.45602;-0.74120;0.45925;-0.33889
0.99806;-0.73374;-0.66113;-0.74595;0.83880
0.99806;1.18819;-0.81125;-0.74595;-0.88084
1.20973;0.54755;1.21028;-0.74595;1.03870
0.96898;-0.00158;-0.68115;1.66445;0.82739
-1.19613;-0.64222;0.07942;0.45925;-0.59535
4.24669;1.64579;-0.37092;-0.74595;0.30795
0.18049;-1.37438;-0.51102;-0.74595;-0.20490
1.45204;1.82883;-0.71117;-0.74595;-0.69399
-1.16705;-1.00830;-0.41095;-0.74595;-0.19968
5.16530;-0.55070;-0.78123;0.45925;1.68020
-0.94892;1.37123;3.15174;0.45925;-0.16271
0.44892;-0.00158;0.60982;1.66445;0.42777
-1.19613;0.45602;-0.91132;0.45925;-0.92687
-0.95208;0.18146;-0.81125;0.45925;0.08360
0.37050;-0.55070;-0.65113;2.86965;0.75308
0.31298;-1.46590;-0.61110;-0.74595;0.39205
0.17060;1.73731;0.85001;-0.74595;-0.63833
0.75073;0.45602;1.12021;-0.74595;-0.51485
-0.97316;-0.55070;-0.91132;0.45925;-0.33923
-0.65001;0.45602;0.12946;0.45925;1.86269
-0.97316;-1.37438;-0.52103;-0.74595;-0.19755
-1.19613;0.08994;-0.41095;-0.74595;-0.62266
-0.20072;-0.55070;0.06942;1.66445;-0.09778
-0.07609;-0.09310;-0.11072;1.66445;-0.12125
-1.13474;-0.18462;-0.23081;1.66445;-0.74449
-1.18321;-0.45918;-0.92133;-0.74595;-0.53372
-0.61119;1.73731;-0.49101;-0.74595;-0.70572
-0.97316;-0.45918;0.06942;0.45925;-0.23366
-0.95700;-1.46590;-0.91132;-0.74595;-0.92001
1.03038;-0.00158;-0.51102;-0.74595;-0.21738
-0.55062;1.00515;2.89155;0.45925;-0.53164
1.28890;1.92035;1.93082;-0.74595;0.57457
0.52142;-1.37438;-0.84127;-0.74595;0.01818
0.33964;-1.37438;-0.89131;-0.74595;-0.12600
1.56810;-0.45918;-0.91132;-0.74595;-0.34197
-1.19613;1.00515;2.77146;-0.74595;-0.37780
-0.81158;-0.00158;-0.60109;0.45925;0.46396
1.77363;-1.19134;-0.58107;-0.74595;0.83791
-0.97316;0.18146;-0.39093;1.66445;1.85727
0.66845;0.08994;1.20027;0.45925;0.58256
-1.08626;-0.36766;-0.86129;-0.74595;-0.37698
-0.97316;-0.27614;-0.11072;1.66445;1.14393
-1.18321;-1.19134;-0.80124;-0.74595;-0.26637
-1.19613;-1.00830;-0.62110;0.45925;-0.34034
-1.13474;-1.37438;-0.79123;-0.74595;-0.06570
-1.18321;-0.09310;0.85001;1.66445;-0.91126
-0.28721;-0.00158;0.00937;1.66445;-0.16208
0.83843;1.73731;3.73218;-0.74595;-0.22689
-1.19613;1.09667;0.24955;-0.74595;-0.73453
-1.13474;-1.00830;-0.39093;0.45925;0.30195
-0.44965;-1.28286;-0.56106;-0.74595;-0.78457
-1.19613;-1.19134;-0.59108;-0.74595;0.27789
-1.13474;-1.37438;-0.81125;-0.74595;-0.53464
6.52072;-0.09310;-0.68115;1.66445;8.99876
1.36686;1.18819;-0.88130;-0.74595;0.54883
-1.19613;-1.64894;-0.64112;-0.74595;-0.55527
0.96898;-0.09310;-0.10071;1.66445;1.99641
-1.19613;0.45602;-0.52103;-0.74595;-0.57226
0.70320;0.36450;0.35964;2.86965;0.00435
1.32768;-0.73374;0.27958;1.66445;-0.05291
-1.19613;-0.73374;0.00937;0.45925;0.10374
-0.81158;1.27971;2.11096;-0.74595;-0.03156
-0.92113;0.82211;-0.59108;-0.74595;-0.94930
0.31945;1.55427;0.64985;-0.74595;0.34455
1.24851;-0.18462;1.10019;0.45925;0.68787
1.24851;0.08994;-0.28085;0.45925;0.29912
-0.95829;0.82211;-0.83126;-0.74595;-0.68138
0.31945;-1.28286;-0.66113;-0.74595;0.85139
-0.97316;-0.91678;-0.35090;-0.74595;-0.40533
1.93520;-0.27614;-0.86129;-0.74595;0.78640
2.46129;0.63907;0.85001;0.45925;1.15838
-0.30640;1.27971;-0.65113;-0.74595;-0.87282
0.55211;0.45602;-0.47099;0.45925;1.17687
-0.56013;-1.09982;-0.39093;-0.74595;-0.72752
-0.97316;-1.09982;-0.83126;-0.74595;-0.37386
0.52142;-0.55070;-0.89131;-0.74595;-0.36921
4.41348;-0.27614;0.80998;0.45925;-0.14780
-1.19613;0.36450;-0.86129;-0.74595;-0.49464
0.99629;-0.00158;-0.80124;1.66445;-0.39837
0.23058;-0.36766;0.48973;0.45925;0.55400
1.19551;0.91363;-0.11072;-0.74595;-0.17372
-0.55831;1.27971;3.25182;-0.74595;-0.64656
1.00453;0.63907;2.05091;-0.74595;-0.02147
0.50357;0.54755;-0.55105;0.45925;0.06953
-0.93277;0.54755;1.09019;-0.74595;-0.49098
1.00453;-1.28286;-0.71117;-0.74595;-0.06738
1.28890;0.91363;2.50125;0.45925;-0.67441
-0.01300;0.18146;1.81073;0.45925;0.26868
0.59412;-1.55742;-0.88130;-0.74595;-0.51858
0.23543;1.46275;-0.11072;-0.74595;-0.25957
-0.68933;0.36450;0.03939;-0.74595;-0.90235
0.37849;0.08994;-0.35090;2.86965;0.54074
0.96898;1.55427;0.26957;-0.74595;0.70109
1.87833;0.45602;0.79997;-0.74595;-1.05448
0.96575;-0.73374;0.36964;1.66445;-0.19152
-1.19613;-0.91678;-0.41095;-0.74595;-0.48726
1.20973;-0.36766;0.36964;-0.74595;0.20912
0.31945;0.45602;0.97010;2.86965;-0.35649
-1.19613;-1.00830;-0.09070;-0.74595;0.22427
1.12732;0.36450;1.46047;2.86965;-0.23423
-0.71787;-1.64894;-0.87129;-0.74595;-0.85623
3.55096;-0.45918;0.36964;2.86965;6.80003
0.99160;1.55427;2.41118;-0.74595;-0.58407
0.31844;1.92035;2.41118;-0.74595;-0.97382
-0.81158;0.27298;0.00937;-0.74595;-0.02702
-0.97316;-1.09982;-0.59108;-0.74595;-0.42010
1.42236;0.45602;-0.23081;-0.74595;0.53251
0.31945;1.46275;0.36964;-0.74595;1.25259
1.01790;0.82211;0.00937;-0.74595;2.29203
0.99806;0.73059;-0.40094;-0.74595;0.21506
-1.08969;1.09667;0.04940;-0.74595;-0.60325
-0.96441;-0.00158;0.60982;-0.74595;-0.40782
1.22815;-0.00158;-0.06068;0.45925;-0.33225
1.28890;-0.82526;-0.87129;0.45925;0.51007
0.40872;1.82883;-0.47099;-0.74595;0.74325
1.35353;-0.18462;0.46972;2.86965;-0.05457
-0.06531;-0.27614;-0.71117;-0.74595;-0.36178
-0.95047;0.54755;2.10095;-0.74595;0.03374
3.56066;0.27298;-0.46098;1.66445;0.92650
0.51786;1.82883;-0.48100;-0.74595;-0.77397
0.48102;1.00515;2.01088;-0.74595;-0.21775
-0.86814;-1.46590;-0.86129;-0.74595;-0.91081
-0.08201;1.46275;-0.59108;-0.74595;0.58874
1.14671;-0.45918;-0.47099;1.66445;1.57774
-1.19613;-1.64894;-0.77122;-0.74595;-0.57436
0.99160;1.37123;1.81073;-0.74595;0.26766
0.34530;1.37123;3.01164;0.45925;-0.60037
0.20768;1.37123;-0.87129;-0.74595;-0.18287
-0.48843;-1.28286;-0.89131;-0.74595;-0.20996
0.99806;-1.28286;-0.66113;-0.74595;-0.36642
0.99806;0.91363;-0.59108;-0.74595;-0.12066
0.96736;-0.73374;0.20952;0.45925;0.12921
-0.60347;0.82211;-0.81125;-0.74595;-0.44098
2.58151;-0.73374;-0.64112;1.66445;4.19086
1.93520;0.54755;0.72992;1.66445;5.15456
0.32914;-0.09310;1.21028;1.66445;0.41594
0.29230;-1.37438;-0.68115;-0.74595;-0.71016
0.07512;0.82211;-0.04067;0.45925;-0.30761
0.31945;1.09667;2.84151;-0.74595;-0.55454
-1.05718;0.73059;-0.49101;0.45925;-0.45640
1.22039;1.18819;-0.65113;-0.74595;-0.85157
0.99160;-1.28286;-0.40094;0.45925;-0.18823
-0.80476;-0.73374;-0.71117;-0.74595;-0.80727
-0.36321;-1.19134;-0.11072;-0.74595;0.29300
1.00453;0.73059;1.57055;0.45925;-0.50117
0.96898;-0.73374;-0.58107;2.86965;1.66456
-0.77927;-0.36766;0.00937;0.45925;0.96699
-0.71137;-0.91678;-0.11072;0.45925;-0.72541
0.31945;-0.45918;0.28958;0.45925;-0.19266
-0.81158;0.08994;-0.53104;0.45925;-0.17625
0.96898;1.27971;2.17100;-0.74595;-0.87384
0.97964;1.00515;-0.79123;-0.74595;-0.53495
1.93520;1.46275;0.10945;-0.74595;-0.35573
0.16110;-1.55742;-0.78123;-0.74595;-0.40055
0.76227;0.82211;-0.23081;0.45925;-0.11438
-0.57581;0.91363;0.48973;-0.74595;-0.21088
1.28890;0.08994;0.60982;0.45925;5.22013
1.04977;-0.55070;-0.79123;1.66445;-0.23312
1.69494;0.73059;0.72992;0.45925;0.16723
0.57932;0.73059;1.69064;0.45925;0.20704
0.31945;-1.37438;-0.59108;-0.74595;0.78624
-0.34794;-1.19134;-0.77122;0.45925;0.37398
0.31945;0.73059;-0.71117;-0.74595;-0.70572
1.03038;1.18819;-0.85128;1.66445;-0.51601
1.03038;0.08994;0.73992;1.66445;-0.57125
0.52669;1.55427;-0.42095;0.45925;-0.65304
1.14671;-0.55070;-0.22080;0.45925;0.41003
0.33964;1.46275;0.70990;-0.74595;-0.49000
0.12103;0.73059;-0.53104;0.45925;0.71443
0.82280;-0.82526;-0.53104;1.66445;-0.18088
-1.19613;-0.73374;-0.88130;-0.74595;0.08657
-0.74178;0.63907;2.05091;-0.74595;-0.74393
-0.52782;-1.55742;-0.50101;-0.74595;-0.93007
0.97415;1.18819;-0.25083;-0.74595;0.51173
-0.97316;-0.73374;0.12946;1.66445;0.42073
0.98191;0.27298;-0.71117;0.45925;0.54139
0.31945;-0.27614;0.06942;1.66445;0.16016
1.65083;0.45602;-0.20079;-0.74595;5.88833
1.26305;-1.19134;-0.27084;-0.74595;0.56941
1.15318;0.27298;0.97010;2.86965;0.86798
0.34530;-0.55070;-0.81125;1.66445;0.59886
-0.32686;-0.18462;-0.47099;1.66445;0.25230
1.00453;0.54755;-0.47099;-0.74595;-0.10868
0.18695;-1.46590;-0.79123;-0.74595;0.12731
4.52042;-0.00158;-0.83126;4.07485;6.53628
0.31945;0.45602;-0.23081;-0.74595;0.29044
-0.16528;0.36450;-0.86129;-0.74595;-0.35938
0.31945;-0.45918;-0.05067;1.66445;0.03642
0.61351;1.00515;-0.41095;0.45925;-0.39095
-0.92113;-1.55742;-0.59108;-0.74595;-0.52001
1.12732;1.37123;1.62059;-0.74595;2.51382
1.93520;-0.91678;-0.21080;-0.74595;0.33896
1.93520;1.55427;0.97010;-0.74595;-0.02719
-0.86399;-1.37438;-0.59108;-0.74595;-0.38185
0.85395;-1.00830;0.12946;-0.74595;-0.05595
1.99983;1.09667;-0.89131;-0.74595;-0.63887
-1.13474;0.36450;-0.88130;0.45925;0.37186
1.30639;-0.36766;-0.32088;0.45925;1.69349
0.65229;-0.09310;1.33037;1.66445;-0.72256
0.65229;-0.09310;1.81073;1.66445;-0.12860
1.33833;1.73731;0.02939;-0.74595;-0.15669
0.55050;0.27298;-0.11072;0.45925;-0.11622
0.96898;-0.45918;-0.18077;-0.74595;-0.41522
-0.16205;-0.55070;-0.68115;0.45925;1.17521
-0.94892;-0.82526;0.05941;0.45925;0.57808
2.28421;1.27971;-0.64112;-0.74595;1.58479
1.28244;-0.82526;-0.68115;0.45925;0.76622
0.46240;0.82211;-0.64112;-0.74595;0.49518
-0.95700;-0.45918;0.57980;-0.74595;-0.26907
1.12732;0.08994;1.05016;1.66445;0.37534
-0.97316;-1.28286;-0.35090;-0.74595;-0.45031
1.61205;-0.55070;-0.77122;1.66445;2.90361
1.12732;-0.55070;0.36964;2.86965;0.73871
0.99160;-1.37438;-0.65113;-0.74595;-0.14135
-1.18321;-1.28286;-0.89131;-0.74595;-0.58412
0.61098;1.46275;0.12946;-0.74595;0.20369
-0.97316;0.63907;2.41118;-0.74595;-1.04766
-0.94892;1.09667;2.48124;-0.74595;-0.64113
0.30749;1.18819;0.24955;-0.74595;-0.23353
-0.71614;1.92035;3.74219;-0.74595;-0.64399
1.87057;-0.64222;0.48973;0.45925;1.93460
0.31945;-0.91678;-0.21080;-0.74595;5.08087
-0.60011;-1.19134;-0.34089;-0.74595;-0.16830
-0.49416;0.18146;-0.68115;1.66445;-0.03754
0.31945;-0.00158;1.69064;0.45925;0.37726
-0.31232;1.46275;0.85001;-0.74595;-0.28094
-0.01663;-1.09982;-0.77122;-0.74595;0.28844
-0.53650;-1.28286;-0.29086;-0.74595;0.34390
0.99806;-0.82526;-0.82126;-0.74595;0.53949
0.17726;-1.46590;-0.91132;-0.74595;-0.54219
0.64260;-0.27614;-0.37092;0.45925;0.57686
-0.20568;-0.36766;0.27958;1.66445;0.12933
-0.32686;-1.46590;-0.69116;-0.74595;-0.59931
-0.94682;-1.00830;-0.59108;-0.74595;-0.86961
-0.97316;-0.36766;0.24955;2.86965;0.42796
-1.17473;-0.09310;0.69989;-0.74595;1.77155
-0.28452;-0.73374;-0.58107;0.45925;0.09562
1.04654;0.54755;-0.59108;0.45925;0.51648
1.57586;0.36450;0.97010;1.66445;0.90922
1.61205;1.09667;-0.71117;-0.74595;0.20524
-0.10065;1.09667;0.12946;-0.74595;-0.11335
0.05769;1.64579;0.18951;-0.74595;0.06099
0.08031;-1.37438;-0.47099;-0.74595;-0.46904
-0.30747;0.63907;2.41118;-0.74595;-0.73054
1.93197;-1.00830;-0.46098;-0.74595;0.64425
2.09484;1.09667;-0.79123;-0.74595;1.94523
0.57118;0.54755;-0.67114;-0.74595;-0.50601
-0.95700;0.45602;0.42969;0.45925;0.23738
1.26111;1.73731;0.48973;-0.74595;-0.46939
2.15203;1.46275;-0.57107;-0.74595;1.83254
-0.41734;1.37123;-0.76121;0.45925;-0.41411
-0.97316;-0.91678;-0.70117;-0.74595;0.24807
1.00453;1.55427;0.85001;-0.74595;-0.51466
-0.97316;-0.45918;0.53977;0.45925;3.86653
2.58151;-0.55070;-0.59108;1.66445;1.58583
-0.14912;-0.00158;-0.03066;1.66445;-0.53097
0.97544;0.91363;2.65137;-0.74595;-0.24426
1.99983;0.08994;1.32036;0.45925;0.85411
0.50687;0.45602;-0.47099;1.66445;0.57877
2.58151;-0.73374;-0.44097;1.66445;1.47242
1.51511;0.73059;-0.21080;-0.74595;0.51444
-0.37836;-0.00158;-0.76121;0.45925;-0.55367
1.03038;0.73059;0.81998;-0.74595;1.62462
0.52142;1.73731;0.05941;-0.74595;-0.60603
0.19019;1.46275;0.14948;-0.74595;-0.07889
1.01164;1.27971;2.53127;1.66445;0.32841
1.19195;1.64579;3.86228;-0.74595;0.24378
1.28103;-1.55742;-0.74120;-0.74595;-0.25309
-1.13474;-0.64222;-0.84127;1.66445;-0.50593
-1.19613;-1.46590;-0.70117;-0.74595;-0.26166
-0.96441;-0.91678;-0.81125;-0.74595;0.06100
0.31945;-1.00830;0.12946;0.45925;2.74880
-0.89742;0.18146;-0.35090;0.45925;-0.32030
1.62175;-0.18462;-0.80124;1.66445;1.46371
-0.96441;-0.45918;0.75994;1.66445;-0.25084
-1.13474;0.36450;1.81073;0.45925;-0.22396
0.31945;-0.73374;-0.72118;1.66445;0.07167
-0.50339;1.73731;0.24955;-0.74595;-0.92842
-0.76120;0.36450;-0.65113;0.45925;0.27463
-1.19613;-1.28286;-0.69116;-0.74595;-0.48331
0.16595;-0.73374;-0.60109;-0.74595;0.13629
-0.42784;-0.27614;-0.46098;0.45925;1.37713
-0.72676;-1.46590;-0.71117;-0.74595;-0.55179
0.31945;-1.09982;-0.82126;0.45925;0.11202
1.66630;1.46275;1.69064;-0.74595;-0.46886
4.41604;-0.09310;-0.70117;-0.74595;-0.83189
1.90289;1.82883;-0.45098;-0.74595;1.50731
0.99806;-0.64222;-0.54104;1.66445;1.52857
2.36144;-1.00830;-0.29086;-0.74595;1.93930
0.96898;0.91363;0.99011;-0.74595;-0.62254
-0.43558;-0.18462;-0.87129;-0.74595;-0.57158
0.96898;1.73731;3.61209;-0.74595;-0.47382
-0.79200;-1.55742;-0.71117;-0.74595;-0.48037
-0.81158;-0.64222;0.24955;1.66445;0.06476
0.31945;1.09667;3.03165;-0.74595;-0.74180
1.98206;0.08994;1.81073;2.86965;1.95075
-0.65873;-1.09982;-0.84127;-0.74595;-0.23869
0.15023;1.09667;-0.89131;-0.74595;-0.47462
-1.13474;-0.82526;-0.38092;-0.74595;0.07385
0.31945;-0.73374;-0.69116;0.45925;1.35073
-1.13474;-0.55070;-0.70117;0.45925;1.85347
0.64260;-0.64222;0.46972;2.86965;-0.40564
-0.74744;1.64579;0.01938;-0.74595;1.32553
-0.27446;0.54755;2.17100;-0.74595;-0.70685
0.75937;-0.00158;-0.23081;0.45925;0.69627
-0.21925;0.73059;2.34113;0.45925;-0.42461
-0.05266;-0.09310;1.21028;1.66445;0.00232
1.12713;0.82211;-0.89131;-0.74595;-0.91747
-0.48843;1.46275;0.90004;-0.74595;-0.27007
-0.14201;-0.64222;-0.76121;-0.74595;-0.67667
-1.07011;1.55427;1.21028;-0.74595;-0.80231
-1.19613;0.91363;1.81073;-0.74595;-0.56757
-0.19517;1.00515;-0.54104;-0.74595;-0.80249
1.09148;1.09667;-0.83126;-0.74595;1.88818
-0.57471;-1.64894;-0.85128;-0.74595;-0.40236
-1.19613;0.27298;-0.55105;1.66445;-0.50131
0.52142;-0.18462;0.85001;0.45925;0.56601
-0.97316;-1.37438;-0.79123;-0.74595;-0.61988
0.48102;0.08994;0.24955;0.45925;0.27320
0.98191;1.37123;-0.29086;0.45925;-0.38003
1.28890;0.54755;-0.82126;-0.74595;-0.15345
-0.45826;-1.64894;-0.86129;-0.74595;-0.49464
-0.65001;-0.82526;-0.84127;-0.74595;-0.43374
-0.80835;0.45602;-0.65113;0.45925;-0.23754
-0.58609;1.82883;-0.18077;-0.74595;-0.73972
-1.10242;0.63907;0.90004;0.45925;-0.07454
0.07424;-0.55070;-0.88130;1.66445;0.55415
0.19374;-1.00830;-0.70117;1.66445;-0.05468
0.47925;0.82211;-0.73119;1.66445;0.20425
0.12414;0.36450;-0.89131;-0.74595;-0.74013
0.15787;0.08994;0.00937;1.66445;0.85870
-0.59986;-0.00158;-0.54104;0.45925;0.22333
-0.90347;-0.00158;-0.39093;0.45925;1.02020
-0.22228;-0.00158;1.09019;1.66445;0.12729
-0.08893;-1.19134;-0.83126;-0.74595;0.18911
0.25482;0.73059;2.29109;-0.74595;-0.71702
-0.62279;1.46275;-0.59108;-0.74595;-0.25881
-0.62771;1.73731;2.17100;-0.74595;-1.08349
0.31945;1.64579;0.48973;-0.74595;-0.31374
0.31945;0.82211;-0.16076;-0.74595;-0.53710
0.31945;-1.19134;-0.83126;-0.74595;0.04456
-0.32686;0.27298;-0.43096;0.45925;-0.37276
0.47925;0.45602;-0.23081;0.45925;0.58914
-0.48536;-1.09982;-0.11072;0.45925;-0.07219
0.12414;-1.28286;-0.83126;-0.74595;-0.40587
0.15787;0.73059;-0.11072;-0.74595;-0.68532
-0.78391;1.09667;-0.83126;-0.74595;-1.16293
-0.48843;-0.45918;-0.23081;0.45925;0.51660
-1.13202;0.63907;0.77995;-0.74595;-0.25635
-0.80270;1.64579;0.12946;-0.74595;-0.03517
0.31945;-1.09982;-0.53104;-0.74595;-0.04666
-1.09518;0.63907;2.41118;-0.74595;-0.82713
0.31945;1.73731;-0.83126;-0.74595;0.13321
-0.58609;1.18819;-0.17076;-0.74595;0.19939
0.47925;1.18819;0.00937;-0.74595;1.34130
0.07385;-0.55070;0.72992;1.66445;-0.66544
-0.97316;0.45602;-0.41095;-0.74595;-1.01275
0.47925;-1.55742;-0.71117;-0.74595;-0.26564
-0.58538;-1.28286;-0.64112;0.45925;-0.38882
-1.06631;1.73731;0.84000;-0.74595;-0.55922
0.31945;-0.55070;-0.23081;1.66445;2.84985
-0.99901;-0.55070;-0.91132;0.45925;-0.22453
-0.27152;1.64579;-0.71117;-0.74595;-0.60685
0.12414;0.27298;1.45046;-0.74595;-0.18512
-0.72644;-0.91678;-0.63111;0.45925;-0.56468
-0.23097;-0.36766;-0.35090;0.45925;-0.30982
-0.44232;1.37123;0.44970;0.45925;0.29639
0.05721;-0.00158;1.21028;0.45925;0.20017
0.22002;-1.00830;-0.11072;-0.74595;-0.62476
0.15787;0.36450;-0.47099;1.66445;0.60501
0.31945;1.37123;0.48973;-0.74595;-0.23728
0.15787;-1.37438;-0.71117;-0.74595;-0.03459
-1.07011;-0.64222;0.70990;2.86965;0.29647
0.30169;0.54755;-0.59108;0.45925;0.64374
-1.25446;-0.73374;-0.59108;-0.74595;-0.96282
-0.68232;1.00515;-0.22080;0.45925;0.14802
-0.86053;-0.18462;-0.11072;-0.74595;-0.63763
0.15787;-1.19134;-0.71117;-0.74595;-0.66004
-0.87017;-0.91678;-0.89131;0.45925;-1.07976
0.31945;-1.37438;-0.42095;0.45925;1.03995
0.31945;-0.27614;0.97010;1.66445;-0.25221
-0.23097;-0.82526;-0.02065;0.45925;-0.35573
-0.16528;-1.19134;-0.76121;0.45925;1.33707
0.09200;-0.45918;0.60982;1.66445;0.96832
0.07845;0.54755;1.45046;-0.74595;-0.60354
-0.32686;-0.45918;-0.86129;0.45925;-0.98937
-0.81158;-0.00158;-0.79123;-0.74595;-0.44811
-1.04988;-0.73374;-0.89131;-0.74595;-0.58956
0.08033;-0.64222;0.18951;-0.74595;1.24706
-0.58609;0.27298;-0.47099;1.66445;-0.75163
0.30169;0.36450;-0.89131;-0.74595;-0.95352
0.41168;1.18819;0.48973;-0.74595;1.44490
-0.89237;1.37123;3.42195;-0.74595;-0.81853
-0.65001;-0.36766;0.43970;-0.74595;-0.92954
-0.63916;-0.09310;-0.83126;0.45925;7.33370
-0.93092;-0.27614;-0.55105;0.45925;-0.52277
-0.65711;-0.09310;1.09019;0.45925;-0.23340
0.31945;0.91363;1.69064;0.45925;0.90376
0.22002;1.64579;-0.24082;-0.74595;-0.50330
-0.74975;-0.18462;-0.57107;0.45925;-0.44881
-0.78391;0.36450;0.24955;-0.74595;-0.55079
0.10940;-0.73374;-0.59108;0.45925;-0.13825
0.31945;-0.55070;-0.23081;0.45925;0.59879
-0.52042;1.46275;1.21028;-0.74595;-0.43503
-0.32686;1.37123;-0.35090;-0.74595;-0.28172
-0.98887;-1.28286;-0.35090;-0.74595;-0.03517
-0.77838;0.18146;0.72992;0.45925;-0.62959
-0.78391;-1.09982;-0.89131;0.45925;-0.67629
-1.09135;1.73731;1.22029;-0.74595;-0.78686
0.30169;-1.09982;0.09944;0.45925;-0.33453
-0.00371;-0.55070;-0.51102;1.66445;-0.32273
-0.95288;0.08994;1.45046;1.66445;0.75051
-1.22861;1.73731;2.65137;-0.74595;-1.08789
0.31945;-0.64222;-0.11072;-0.74595;-0.49355
-1.26400;-1.00830;-0.92133;0.45925;-0.72649
-0.48843;-1.00830;-0.89131;0.45925;-0.92895
-0.87802;0.54755;1.45046;0.45925;-0.44447
-0.74695;-0.91678;-0.83126;0.45925;-0.09373
0.07008;0.27298;-0.41095;0.45925;0.11681
0.31945;1.00515;2.48124;-0.74595;-0.43618
0.30169;1.37123;2.41118;-0.74595;0.24371
-1.19383;0.73059;-0.11072;-0.74595;-0.97196
0.30169;0.54755;0.48973;-0.74595;-0.02814
-0.11574;-1.19134;-0.83126;-0.74595;-0.68882
-1.02303;0.45602;0.00937;-0.74595;-0.26345
-0.00371;1.73731;-0.83126;-0.74595;-0.59413
-0.81158;-0.00158;-0.41095;2.86965;-0.53444
-0.29330;1.82883;2.05091;-0.74595;0.20557
-0.96574;-0.73374;-0.86129;0.45925;-0.30553
0.47925;-0.91678;-0.82126;-0.74595;1.47013
-0.23097;-1.28286;-0.80124;-0.74595;-0.64238
0.31945;-0.91678;-0.47099;-0.74595;0.76570
-0.31070;1.73731;3.49200;-0.74595;1.78707
0.30169;-1.09982;-0.65113;-0.74595;0.82828
0.31945;1.73731;-0.19078;-0.74595;-0.95041
-0.23097;-1.00830;0.36964;0.45925;0.12907
-0.32686;-1.37438;-0.60109;-0.74595;-0.57704
-0.23097;-1.64894;-0.88130;0.45925;-1.04356
0.47051;1.92035;3.61209;-0.74595;0.35951
-0.71787;1.73731;2.09094;-0.74595;-1.21650
-0.78391;1.46275;0.36964;-0.74595;-1.17992
0.47925;-0.27614;-0.38092;0.45925;0.57354
-0.52572;-1.46590;-0.86129;-0.74595;-0.82566
0.15787;1.46275;0.85001;-0.74595;-0.66303
-0.65001;-0.64222;-0.23081;-0.74595;0.21718
0.12200;1.82883;0.85001;-0.74595;-0.71470
-0.23097;1.55427;0.60982;-0.74595;-0.04681
-0.16528;0.08994;-0.83126;0.45925;1.40809
-0.61311;1.18819;0.40967;-0.74595;-0.55610
0.47925;-1.46590;-0.80124;-0.74595;0.09648
0.15787;-0.91678;-0.77122;0.45925;-0.18878
-0.65711;-1.37438;-0.84127;-0.74595;-0.19263
0.41168;1.27971;0.48973;-0.74595;-0.46696
0.31945;-0.09310;-0.83126;2.86965;2.25274
0.20634;1.46275;-0.71117;-0.74595;-0.55656
0.31774;-0.64222;-0.54104;0.45925;-0.13836
-0.60474;1.27971;-0.35090;-0.74595;-0.49046
-0.16528;0.82211;0.48973;1.66445;-1.00348
-0.96109;-0.09310;-0.88130;1.66445;-1.09334
-1.13576;1.55427;-0.84127;-0.74595;-1.20521
-0.22228;-0.64222;-0.77122;-0.74595;-0.35116
-0.98563;-1.09982;-0.33089;0.45925;0.08252
-0.16528;0.54755;0.60982;0.45925;-0.63606
